wiki_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue,movie_runtime,movie_languages,movie_countries,movie_genres,release_year,revenue,budget,imdb_id,combined_revenue,release_month,release_day,primaryTitle,startYear,averageRating,numVotes,director,inflated_revenue,inflated_budget
45568,/m/0ccsq,The Abyss,1989-08-09,90000098.0,145.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/06n90', 'Science Fiction'), ('/m/07s9rl0', 'Drama')]",1989.0,90000098.0,70000000.0,tt0096754,90000098.0,8.0,9.0,The Abyss,1989.0,7.5,197801.0,James Cameron,174245779.9465098,135524347.94299543
8138535,/m/026s_ky,Barefoot in the Park,1967-05-25,19994515.0,105.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",1967.0,,,tt0061385,19994515.0,5.0,25.0,Barefoot in the Park,1967.0,7.0,20840.0,Gene Saks,143856914.13512364,
13763482,/m/03chjqd,Vizontele Tuuba,2004-01-23,,111.0,"[('/m/02hwyss', 'Turkish Language')]","[('/m/01znc_', 'Turkey')]","[('/m/07s9rl0', 'Drama')]",2004.0,13954476.0,3000000.0,tt0399854,13954476.0,1.0,23.0,Vizontele Tuuba,2003.0,6.5,16787.0,Yilmaz Erdogan,17731443.99758934,3811990.646783729
1731662,/m/05rv66,Vamp,1986-07-18,,93.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/08w0_f', 'Albino bias'), ('/m/0vgkd', 'Black comedy'), ('/m/03npn', 'Horror'), ('/m/01z4y', 'Comedy'), ('/m/0hj3n7f', 'Horror Comedy')]",1986.0,4790926.0,1900000.0,tt0092147,4790926.0,7.0,18.0,Vamp,1986.0,5.9,7389.0,Richard Wenk,10490594.464864288,4160391.8497681133
34953010,/m/0j43swk,Zero Dark Thirty,2012-12-19,,,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/02kdv5l', 'Action'), ('/m/07s9rl0', 'Drama')]",2012.0,132820716.0,40000000.0,tt1790885,132820716.0,12.0,19.0,Zero Dark Thirty,2012.0,7.4,323939.0,Kathryn Bigelow,138844809.9349235,41814203.120219134
161460,/m/015db1,Lust for Life,1956-09-17,1600000.0,122.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04xvlr', 'Period piece'), ('/m/017fp', 'Biography'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3mws', 'Biopic [feature]')]",1956.0,,,tt0049456,1600000.0,9.0,17.0,Lust for Life,1956.0,7.3,12676.0,Vincente Minnelli,14126724.708767626,
24105751,/m/07k88kp,The Eagle of the Ninth,2011-02-09,27122040.0,114.0,"[('/m/070zw', 'Scottish Gaelic language'), ('/m/01ncmg', 'Gaelic'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/01jfsb', 'Thriller'), ('/m/03k9fj', 'Adventure'), ('/m/0hj3m_6', 'Costume Adventure'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/0hj3n6f', 'Historical Epic'), ('/m/02kdv5l', 'Action')]",2011.0,,,,27122040.0,2.0,9.0,,,0.0,0.0,Unknown,28938864.098604437,
213224,/m/01f7b2,Shadow of the Vampire,2000-05-15,11155214.0,93.0,"[('/m/02h40lc', 'English Language'), ('/m/04306rv', 'German Language'), ('/m/04mz4', 'Luxembourgish language')]","[('/m/09c7w0', 'United States of America'), ('/m/04g61', 'Luxembourg'), ('/m/07ssc', 'United Kingdom')]","[('/m/03npn', 'Horror'), ('/m/0219x_', 'Indie'), ('/m/0hj3n4p', 'Gothic Film'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3m_c', 'Costume Horror')]",2000.0,8279017.0,8000000.0,tt0189998,11155214.0,5.0,15.0,Shadow of the Vampire,2000.0,6.9,44926.0,E. Elias Merhige,15547800.846111108,11150158.73015873
11862690,/m/02rv_dz,Juno,2007-09-01,231411584.0,91.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0d060g', 'Canada')]","[('/m/0hj3n0w', 'Ensemble Film'), ('/m/0219x_', 'Indie'), ('/m/01t_vv', 'Comedy-drama'), ('/m/01j1n2', 'Coming of age'), ('/m/01z4y', 'Comedy'), ('/m/07s9rl0', 'Drama'), ('/m/02l7c8', 'Romance Film'), ('/m/0hj3n0k', 'Domestic Comedy'), ('/m/02b5_l', 'Teen')]",2007.0,231411584.0,7500000.0,tt0467406,231411584.0,9.0,1.0,Juno,2007.0,7.4,556074.0,Jason Reitman,267868193.6025407,8681550.928837923
922077,/m/03q5bh,His Majesty O'Keefe,1954-01-01,2500000.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03k9fj', 'Adventure'), ('/m/01f9r0', 'Docudrama'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/02kdv5l', 'Action')]",1954.0,,,,2500000.0,1.0,1.0,,,0.0,0.0,Unknown,22347036.00248293,
18153153,/m/057xrx9,Middle Men,2009-05-17,754301.0,105.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/0gw5w78', 'Gangster Film'), ('/m/0219x_', 'Indie'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/0hj3mws', 'Biopic [feature]'), ('/m/0vgkd', 'Black comedy')]",2009.0,,22000000.0,tt1251757,754301.0,5.0,17.0,Middle Men,2009.0,6.8,38534.0,George Gallo,843852.78914049,24611874.25323681
4409112,/m/0c0q7x,Quinceañera,2006-07-05,1692693.0,90.0,"[('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hn10', 'LGBT'), ('/m/07s9rl0', 'Drama'), ('/m/0219x_', 'Indie')]",2006.0,,,tt0451176,1692693.0,7.0,5.0,Quinceañera,2006.0,6.9,4326.0,Richard Glatzer,2015254.1902352113,
9144986,/m/027z9m0,The Lusty Men,1952-10-24,1500000.0,113.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hfjk', 'Western'), ('/m/02kdv5l', 'Action'), ('/m/07s9rl0', 'Drama'), ('/m/02xh1', 'Film noir'), ('/m/01g6gs', 'Black-and-white')]",1952.0,,,tt0044860,1500000.0,10.0,24.0,The Lusty Men,1952.0,7.3,3784.0,Nicholas Ray,13559726.930320151,
3608326,/m/09pn9f,National Lampoon Presents Dorm Daze,2003-09-26,56127.0,100.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/02n4kr', 'Mystery'), ('/m/01z4y', 'Comedy')]",2003.0,,,tt0362511,56127.0,9.0,26.0,Dorm Daze,2003.0,4.6,8313.0,David Hillenbrand,73227.89894541336,
2280353,/m/070hnk,Cemetery Man,1994-01-01,253969.0,99.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language')]","[('/m/0f8l9c', 'France'), ('/m/03rjj', 'Italy'), ('/m/0345h', 'Germany')]","[('/m/01q03', 'Cult'), ('/m/0vgkd', 'Black comedy'), ('/m/03npn', 'Horror'), ('/m/01z4y', 'Comedy'), ('/m/0jb4p32', 'Zombie Film')]",1994.0,,4000000.0,tt0109592,253969.0,1.0,1.0,Cemetery Man,1994.0,7.0,24412.0,Michele Soavi,411228.74084106367,6476833.642547928
24500960,/m/0bmgxkl,Holy Rollers,2010-01-25,302886.0,89.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/02p0szs', 'Historical fiction'), ('/m/0hj3n01', 'Crime Drama'), ('/m/05jhg', 'News'), ('/m/07s9rl0', 'Drama'), ('/m/02wtdps', 'Crime Thriller'), ('/m/03bxz7', 'Biographical film'), ('/m/0hj3n9c', 'Juvenile Delinquency Film')]",2010.0,,,tt1143896,302886.0,1.0,25.0,Holy Rollers,2010.0,5.9,5300.0,Kevin Asch,333377.5606806524,
1267905,/m/04np99,Conquest of Space,1955-04-20,1000000.0,81.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06n90', 'Science Fiction'), ('/m/07s9rl0', 'Drama'), ('/m/03k9fj', 'Adventure')]",1955.0,,,tt0047947,1000000.0,4.0,20.0,Conquest of Space,1955.0,5.6,1833.0,Byron Haskin,8963853.096794272,
17705458,/m/047m_4q,Search and Destroy,1995-01-01,,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/0gf28', 'Parody'), ('/m/06nbt', 'Satire'), ('/m/0219x_', 'Indie'), ('/m/01z4y', 'Comedy')]",1995.0,389503.0,4000000.0,tt0114371,389503.0,1.0,1.0,Search and Destroy,1995.0,5.3,1404.0,David Salle,613475.9582511211,6300089.686098655
4899791,/m/0ct5zc,Carrie,1976-11-03,33800000.0,97.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/07s9rl0', 'Drama'), ('/m/03npn', 'Horror')]",1976.0,33800000.0,1800000.0,tt0074285,33800000.0,11.0,3.0,Carrie,1976.0,7.4,213920.0,Brian De Palma,142549285.10762924,7591382.0471518515
10215404,/m/02q5g1z,Revolutionary Road,2008-12-26,75226021.0,121.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/0fx2s', 'Tragedy'), ('/m/04xvlr', 'Period piece'), ('/m/0hj3nbk', 'Marriage Drama'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",2008.0,75225693.0,35000000.0,tt0959337,75226021.0,12.0,26.0,Revolutionary Road,2008.0,7.3,227780.0,Sam Mendes,83857754.36800392,39016039.44837302
6856839,/m/0gsvp5,Joe Gould's Secret,2000-05-26,468684.0,110.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/017fp', 'Biography'), ('/m/0556j8', 'Buddy film'), ('/m/01t_vv', 'Comedy-drama'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3mws', 'Biopic [feature]')]",2000.0,,,tt0172632,468684.0,5.0,26.0,Joe Gould's Secret,2000.0,6.6,1656.0,Stanley Tucci,653237.6242857142,
20929541,/m/05c5z8j,In the Loop,2009-01-22,,106.0,"[('/m/02h40lc', 'English Language')]","[('/m/07ssc', 'United Kingdom')]","[('/m/0cshrf', 'Political cinema'), ('/m/0vgkd', 'Black comedy'), ('/m/05mrx8', 'Political satire'), ('/m/01z4y', 'Comedy')]",2009.0,6149791.0,,tt1226774,6149791.0,1.0,22.0,In the Loop,2009.0,7.4,62283.0,Armando Iannucci,6879903.762531249,
5585875,/m/0dtw1x,The Aristocrats,2005-01-01,6377277.0,89.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hj3n07', 'Culture & Society'), ('/m/01z4y', 'Comedy'), ('/m/0q00t', 'Stand-up comedy'), ('/m/0jtdp', 'Documentary')]",2005.0,,,tt0436078,6377277.0,1.0,1.0,The Aristocrats,2005.0,6.4,17192.0,Penn Jillette,7837467.977735011,
24380314,/m/07s8yvl,Mac,1992-05-01,471120.0,117.0,"[('/m/05qqm', 'Polish Language'), ('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/0219x_', 'Indie')]",1992.0,,,tt0104783,471120.0,5.0,1.0,Mac,1992.0,6.2,1043.0,John Turturro,805835.679011759,
24507147,/m/080jk3g,Blowing Wild,1953-09-16,2000000.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama')]",1953.0,,,,2000000.0,9.0,16.0,,,0.0,0.0,Unknown,17933287.671232875,
17298868,/m/043n0v_,Ip Man,2008-12-12,21888598.0,107.0,"[('/m/03_9r', 'Japanese Language'), ('/m/0459q4', 'Standard Cantonese'), ('/m/0653m', 'Standard Mandarin'), ('/m/012w70', 'Cantonese')]","[('/m/03h64', 'Hong Kong'), ('/m/0d05w3', 'China')]","[('/m/017fp', 'Biography'), ('/m/03q4nz', 'World cinema'), ('/m/03g3w', 'History'), ('/m/02p0szs', 'Historical fiction'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/04t2t', 'Martial Arts Film'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3mws', 'Biopic [feature]'), ('/m/03bxz7', 'Biographical film'), ('/m/02kdv5l', 'Action'), ('/m/0gw5qqq', 'Chinese Movies')]",2008.0,21888598.0,11715578.0,tt1220719,21888598.0,12.0,12.0,Ip Man,2008.0,8.0,235993.0,Wilson Yip,24400182.943930823,13059870.09738546
25450621,/m/07l4_1l,I Am Love,2010-03-19,11568202.0,114.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/06b_j', 'Russian Language'), ('/m/02h40lc', 'English Language')]","[('/m/03rjj', 'Italy')]","[('/m/0hj3n0w', 'Ensemble Film'), ('/m/03q4nz', 'World cinema'), ('/m/02h8pkk', 'Family Drama'), ('/m/07s9rl0', 'Drama'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",2010.0,,,,11568202.0,3.0,19.0,,,0.0,0.0,Unknown,12732773.928874375,
5930384,/m/0ff1st,Black Snake Moan,2006-12-09,10903846.0,116.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04rlf', 'Music'), ('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama'), ('/m/0219x_', 'Indie')]",2006.0,10903846.0,15000000.0,tt0462200,10903846.0,12.0,9.0,Black Snake Moan,2006.0,6.9,67185.0,Craig Brewer,12981693.278804515,17858414.28630482
10511883,/m/02qg9yn,Storm Warning,1951-12-07,1250000.0,93.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/07s9rl0', 'Drama'), ('/m/01g6gs', 'Black-and-white')]",1951.0,,,tt0044075,1250000.0,12.0,7.0,Storm Warning,1950.0,7.2,2840.0,Stuart Heisler,11557327.447833065,
1703740,/m/05pr8b,Big Trouble,2002-04-05,8493890.0,85.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/0gw5w78', 'Gangster Film'), ('/m/03btsm8', 'Action/Adventure'), ('/m/01z4y', 'Comedy'), ('/m/0vgkd', 'Black comedy'), ('/m/02kdv5l', 'Action')]",2002.0,8493890.0,40000000.0,tt0246464,8493890.0,4.0,5.0,Big Trouble,2002.0,6.4,21895.0,Barry Sonnenfeld,11333395.262700949,53371989.80773685
18066576,/m/047myg9,The Last Station,2009-09-04,10332256.0,113.0,"[('/m/02h40lc', 'English Language')]","[('/m/06bnz', 'Russia'), ('/m/07ssc', 'United Kingdom'), ('/m/0345h', 'Germany')]","[('/m/017fp', 'Biography'), ('/m/03q4nz', 'World cinema'), ('/m/03g3w', 'History'), ('/m/0hj3mws', 'Biopic [feature]'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",2009.0,,,tt0824758,10332256.0,9.0,4.0,The Last Station,2009.0,6.9,19290.0,Michael Hoffman,11558917.51928416,
18965892,/m/04jmnc7,Lymelife,2008-09-08,526245.0,93.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0219x_', 'Indie'), ('/m/01t_vv', 'Comedy-drama'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/01j1n2', 'Coming of age')]",2008.0,,1500000.0,tt0363780,526245.0,9.0,8.0,Lymelife,2008.0,6.8,14682.0,Derick Martini,586628.4479859731,1672115.976358844
13838662,/m/03ckwzc,Miracle at St. Anna,2008-01-01,9290894.0,166.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/04306rv', 'German Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/03rjj', 'Italy')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/04xvlr', 'Period piece'), ('/m/060__y', 'Film adaptation'), ('/m/07s9rl0', 'Drama'), ('/m/082gq', 'War film')]",2008.0,9323833.0,45000000.0,tt1046997,9290894.0,1.0,1.0,Miracle at St. Anna,2008.0,6.1,19315.0,Spike Lee,10356968.194704348,50163479.290765315
58018,/m/0fxb2,Tora! Tora! Tora!,1970-01-01,29548291.0,144.0,"[('/m/03_9r', 'Japanese Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/03_3d', 'Japan')]","[('/m/0gw5n2f', 'Japanese Movies'), ('/m/02p0szs', 'Historical fiction'), ('/m/03btsm8', 'Action/Adventure'), ('/m/07s9rl0', 'Drama'), ('/m/082gq', 'War film'), ('/m/02kdv5l', 'Action'), ('/m/01xpvb7', 'Airplanes and airports')]",1970.0,29548291.0,25485000.0,tt0066473,29548291.0,1.0,1.0,Tora! Tora! Tora!,1970.0,7.5,37919.0,Richard Fleischer,182660698.07474995,157542373.2775274
3837141,/m/0b2k8y,Elevator to the Gallows,1958-01-29,,88.0,"[('/m/064_8sq', 'French Language'), ('/m/04306rv', 'German Language')]","[('/m/0f8l9c', 'France')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/03q4nz', 'World cinema'), ('/m/09blyk', 'Psychological thriller'), ('/m/01g6gs', 'Black-and-white'), ('/m/07s9rl0', 'Drama'), ('/m/02xh1', 'Film noir')]",1958.0,263404.0,,tt0051378,263404.0,1.0,29.0,Elevator to the Gallows,1958.0,7.9,29452.0,Louis Malle,2190661.7751775915,
19457040,/m/04n5zxd,Sorority Row,2009-09-09,27206120.0,101.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/03npn', 'Horror'), ('/m/01585b', 'Slasher'), ('/m/02b5_l', 'Teen'), ('/m/0219x_', 'Indie')]",2009.0,27206120.0,12500000.0,tt1232783,27206120.0,9.0,9.0,Sorority Row,2009.0,5.1,32867.0,Stewart Hendler,30436072.92538505,13984019.462066371
1310085,/m/04rtzl,Don's Plum,2001-02-10,,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0k6nt', 'Denmark'), ('/m/0d0vqn', 'Sweden')]","[('/m/0hj3n0w', 'Ensemble Film'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/01g6gs', 'Black-and-white')]",2001.0,6297.0,,tt0119004,6297.0,2.0,10.0,Don's Plum,2001.0,5.5,4850.0,RD Robb,8535.345228727409,
19380534,/m/04n3swj,Brief Interviews with Hideous Men,2007-01-01,27935.0,80.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/0219x_', 'Indie'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/060__y', 'Film adaptation'), ('/m/0vgkd', 'Black comedy'), ('/m/02l7c8', 'Romance Film')]",2007.0,,,,27935.0,1.0,1.0,,,0.0,0.0,Unknown,32335.883359611656,
21052275,/m/05q7cpq,Boondock Saints II: All Saints Day,2009-10-19,10273188.0,118.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy')]",2009.0,,,,10273188.0,10.0,19.0,,,0.0,0.0,Unknown,11492836.874357337,
2237779,/m/06y94g,Ernest Goes to Jail,1990-01-01,25029569.0,81.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hqxf', 'Family Film'), ('/m/0bj8m2', ""Children's""), ('/m/0d1w9', 'Prison'), ('/m/01z4y', 'Comedy'), ('/m/09q17', 'Slapstick')]",1990.0,,,tt0099512,25029569.0,1.0,1.0,Ernest Goes to Jail,1990.0,5.4,10239.0,John R. Cherry III,45976982.755873464,
4270540,/m/0btbyn,3:10 to Yuma,2007-08-21,70016220.0,122.0,"[('/m/01r2l', 'Chinese language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/03btsm8', 'Action/Adventure'), ('/m/0hfjk', 'Western'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02kdv5l', 'Action')]",2007.0,70016220.0,55000000.0,tt0381849,70016220.0,8.0,21.0,3:10 to Yuma,2007.0,7.6,337262.0,James Mangold,81046583.96996273,63664706.811478116
3060756,/m/08nvyr,Babel,2006-05-23,135330182.0,143.0,"[('/m/064_8sq', 'French Language'), ('/m/03_9r', 'Japanese Language'), ('/m/0jzc', 'Arabic Language'), ('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0b90_r', 'Mexico'), ('/m/0f8l9c', 'France')]","[('/m/07s9rl0', 'Drama'), ('/m/0219x_', 'Indie'), ('/m/03mqtr', 'Political drama')]",2006.0,135330182.0,25000000.0,tt0449467,135330182.0,5.0,23.0,Babel,2006.0,7.5,320266.0,Alejandro G. Iñárritu,161118830.37313545,29764023.810508035
1249349,/m/04m1bm,Nuovo Cinema Paradiso,1988-09-29,11990401.0,124.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language'), ('/m/05zjd', 'Portuguese Language')]","[('/m/0f8l9c', 'France'), ('/m/03rjj', 'Italy')]","[('/m/07s9rl0', 'Drama')]",1988.0,,,,11990401.0,9.0,29.0,,,0.0,0.0,Unknown,24334709.36120499,
2910322,/m/08bzc3,Perfect Stranger,2007-04-10,73090611.0,108.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/09blyk', 'Psychological thriller'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02wtdps', 'Crime Thriller')]",2007.0,73090611.0,60795000.0,tt0457433,73090611.0,4.0,10.0,Perfect Stranger,2007.0,5.7,51983.0,James Foley,84605314.90885085,70372651.82916021
919013,/m/03pw3q,Two for the Road,1967-04-27,12000000.0,112.0,"[('/m/064_8sq', 'French Language'), ('/m/02h40lc', 'English Language')]","[('/m/07ssc', 'United Kingdom')]","[('/m/06cvj', 'Romantic comedy'), ('/m/04228s', 'Road movie'), ('/m/02m4t', 'Existentialism'), ('/m/01t_vv', 'Comedy-drama'), ('/m/0hj3nbk', 'Marriage Drama'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",1967.0,,,tt0062407,12000000.0,4.0,27.0,Two for the Road,1967.0,7.4,14963.0,Stanley Donen,86337826.63002747,
3075802,/m/08pqpg,Date Movie,2006-02-17,84795656.0,84.5,"[('/m/02h40lc', 'English Language')]","[('/m/06mzp', 'Switzerland'), ('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/0gf28', 'Parody'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",2006.0,48548426.0,20000000.0,tt0466342,84795656.0,2.0,17.0,Date Movie,2006.0,2.8,62676.0,Aaron Seltzer,100954396.96846595,23811219.04840643
9366011,/m/02862zk,Harriet the Spy,1996-07-10,26570048.0,102.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03k9fj', 'Adventure'), ('/m/01t_vv', 'Comedy-drama'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/0hqxf', 'Family Film'), ('/m/0bkbm', 'Spy')]",1996.0,,12000000.0,tt0116493,26570048.0,7.0,10.0,Harriet the Spy,1996.0,6.0,11286.0,Bronwen Hughes,40656690.71518861,18362040.165763468
342741,/m/01y9r2,Road to Perdition,2002-07-12,181001478.0,117.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/0gw5w78', 'Gangster Film'), ('/m/0hj3n01', 'Crime Drama'), ('/m/02h8pkk', 'Family Drama'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/01j1n2', 'Coming of age')]",2002.0,181001478.0,80000000.0,tt0257044,181001478.0,7.0,12.0,Road to Perdition,2002.0,7.7,288627.0,Sam Mendes,241510225.97503263,106743979.6154737
4038581,/m/0bdxf1,No Mercy,1986-12-19,12303904.0,108.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02kdv5l', 'Action'), ('/m/01jfsb', 'Thriller')]",1986.0,12303904.0,,tt0091637,12303904.0,12.0,19.0,No Mercy,1986.0,5.7,8710.0,Richard Pearce,26941611.53785752,
24665904,/m/080gqbv,Call of the Wild,2009-01-01,,87.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hqxf', 'Family Film'), ('/m/03k9fj', 'Adventure')]",2009.0,270210.0,,tt1192620,270210.0,1.0,1.0,Call of the Wild,2009.0,5.3,924.0,Richard Gabai,302289.7519075963,
2377503,/m/077n53,Waiting...,2005-10-07,18637690.0,92.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hj3n0w', 'Ensemble Film'), ('/m/01z4y', 'Comedy'), ('/m/01j1n2', 'Coming of age'), ('/m/0219x_', 'Indie'), ('/m/0hj3nyp', 'Workplace Comedy')]",2005.0,18637690.0,3000000.0,tt0348333,18637690.0,10.0,7.0,Waiting...,2005.0,6.7,108155.0,Rob McKittrick,22905120.563831877,3686903.349690634
